SeqID	Symbiont	Location	ASV_cluster	Rank1	Rank2	Rank3	Rank4	Rank5	Rank6	Rank7	Rank8	Accession_number	G0009	G0015	G0019	G0021	G0022	G0103	G0170	G0209	G0257	G0295	G0309	G0313	G0374	G0418	G0467	G0497	G0512	G0513	G0520	G0524	G0533	G0539	G0557	G0574	G0601	G0602	G0624	G0638	G0640	G0662	G0664	G0667	G0668	G0669	G0673	G0674	G0727	G0734	G0735	G0761	G0763	G0772	G0782	G0784	G0800	G0806	G0808	G0810	G0819	G0821	G0822	G0823	G0883	G0884	G0922	G0924	G0930	G0933	G0934	G0938	G0958	G0969	G0971	G0983	G0985	G0987	G0989	G0994	G0995	G1042	G1072	G1078	G1086	G1089	G1118	G1135	G1151	G1172	G1176	G1253	G1254	G1303	G1304	G1305	G1339	G1340	G1343	G1357	G1374	G1384	G1392	G1717	neg1	neg2	neg3	neg4
ASV865	Arthropoda	na	na	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Insecta	Isoptera	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV924	Arthropoda	na	na	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Insecta	Isoptera	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV981	Arthropoda	na	na	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Insecta	Isoptera	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV51	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Klainedoxa	Klainedoxa	Klainedoxa_gabonensis	AY674610.1.1708	0	0	0	0	0	0	0	0	0	0	0	0	20156	0	32	251	0	285	0	15	0	0	0	0	0	49	3880	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	76	0	0	5124	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	187	0	0	0	0	8	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	320	0	661	0	810	0	0	0	0
ASV143	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Lamiales	NA	NA	NA	0	2233	0	0	173	0	33	0	0	0	0	0	2897	0	364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0
ASV374	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Lamiales	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	763	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1102	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Lamiales	Torenia	Torenia_fournieri	FX508088.35.1833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1081	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Lamiales	Utricularia	Utricularia_gibba	EF526345.1.1782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0
ASV301	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Lathyrus	Lathyrus	Lathyrus_sativus	GBSS01000001.4042.5839	0	0	0	0	0	0	0	301	0	0	0	0	841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV563	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Lathyrus	Lathyrus	Lathyrus_sativus	GBSS01000001.4042.5839	0	0	90	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV962	Gut_protist	gut	ASV962	Eukaryota	Alveolata	Ciliophora	Litostomatea	Trichostomatia	Latteuria	Latteuria	Latteuria_media	AB794983.1.1562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	5	0	0	0	52	0	0	0	0	0
ASV47	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Laurales	Beilschmiedia	Beilschmiedia_anay	JF966550.1.1748	0	5	0	10	0	7	0	0	0	0	0	0	33	0	71	0	0	0	0	0	0	0	0	0	14	0	10	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	16	10	0	11	19	0	8	32584	136	0	3141	0	322	7	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	0	11	0	0	0	0	0	13	0	0	0	0	4	0	0	0	0	0
ASV619	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Laurales	Beilschmiedia	Beilschmiedia_anay	JF966550.1.1748	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV650	Environmental micro-eukaryotes	na	na	Eukaryota	Excavata	Discicristata	Heterolobosea	Tetramitia	Learamoeba	Learamoeba	Learamoeba_waccamawensis	AF011455.1.2138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV971	Arthropoda	na	na	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Chilo	Chilo_suppressalis_(striped_riceborer)	GQ265912.1.1914	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV833	Arthropoda	na	na	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	Helicoverpa	Helicoverpa_assulta	EU057177.1.1904	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1017	Arthropoda	na	na	Eukaryota	Opisthokonta	Metazoa	Arthropoda	Insecta	Lepidoptera	NA	NA	NA	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV604	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Liliopsida	Allium	Allium_sativum_(garlic)	JF719285.1.1661	0	0	0	261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV911	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Liliopsida	Canna	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0
ASV39	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Liliopsida	Cyperus	Cyperus_alternifolius	AY952404.1.1666	0	0	642	9	0	0	5042	3603	275	0	0	0	33	0	361	0	0	0	0	0	0	0	0	2536	0	108	0	3609	0	0	37	0	0	61	626	7039	0	0	0	288	0	552	5109	0	0	0	171	0	0	0	13	0	12316	241	71	0	0	0	0	0	0	0	2726	0	0	14	0	293	16	0	497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	17	18	0	0	0	0	0	0	0
ASV59	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Liliopsida	Cyperus	Cyperus_alternifolius	AY952404.1.1666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	650	0	0	0	64	3737	0	0	85	0	0	976	5493	0	0	0	0	0	0	0	0	1236	0	0	0	0	0	0	0	11939	1262	0	0	79	0	0	0	0	0	0	0	0	0	0	293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	794	0	0	0	0	0	0	0	0	0	0
ASV86	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Liliopsida	Cyperus	Cyperus_alternifolius	AY952404.1.1666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	946	0	0	0	0	0	0	0	0	0	0	0	162	0	0	0	0	0	6311	2211	0	0	0	0	0	0	0	0	0	0	0	0	20	456	0	0	877	0	0	0	0	3179	0	0	0	0	0	0	0	0	116	353	0	0	0	0	0	0	0	0	0	0
ASV156	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Liliopsida	Cyperus	Cyperus_alternifolius	AY952404.1.1666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	59	0	0	318	0	0	0	247	0	0	0	261	0	0	0	0	0	104	0	0	0	0	0	0	683	133	0	0	2955	90	0	0	0	0	42	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0
ASV197	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Liliopsida	Cyperus	Cyperus_alternifolius	AY952404.1.1666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1130	424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0	0	616	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0
ASV223	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Liliopsida	Cyperus	Cyperus_alternifolius	AY952404.1.1666	0	0	1710	0	0	0	113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV272	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Liliopsida	Cyperus	Cyperus_alternifolius	AY952404.1.1666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	573	0	0	0	0	428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV408	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Liliopsida	Cyperus	Cyperus_alternifolius	AY952404.1.1666	0	0	0	0	0	0	322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV432	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Liliopsida	Cyperus	Cyperus_alternifolius	AY952404.1.1666	0	0	0	0	0	0	564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV565	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Liliopsida	Cyperus	Cyperus_alternifolius	AY952404.1.1666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV772	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Liliopsida	Cyperus	Cyperus_alternifolius	AY952404.1.1666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV848	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Liliopsida	Cyperus	Cyperus_alternifolius	AY952404.1.1666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV961	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Liliopsida	Cyperus	Cyperus_alternifolius	AY952404.1.1666	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV267	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Liliopsida	Eriocaulon	Eriocaulon_aquaticum	AY952402.1.1769	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	49	931	0	0	25	0	5	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV381	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Liliopsida	Eriocaulon	Eriocaulon_aquaticum	AY952402.1.1769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	0	0	0	0	0	0	631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV62	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Liliopsida	Hedychium	Hedychium_spicatum	AB047728.1.1810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	29	0	0	271	1449	0	0	0	0	0	0	0	0	0	6392	0	12747	0	0	0	0	0	0	0	0	11	0	0	0	0	0	800	0	0	0	0	0	0	0	0	0	0	0	259	0	0	0	0	0	252	0	1111	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
ASV730	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Liliopsida	Hedychium	Hedychium_spicatum	AB047728.1.1810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1083	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Liliopsida	Hedychium	Hedychium_spicatum	AB047728.1.1810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV129	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Liliopsida	Hydrocharis	Hydrocharis_dubia	AY952398.1.1659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2069	0	3876	0	0	0	0	7	0	0	88	0	0	0	0	0	222	0	0	123	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	256	0	0	0	0	0	0	0	0	0	0	0	0
ASV37	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Liliopsida	Loliinae	Lolium_perenne	GAYX01066205.4013.5810	46937	0	0	0	8	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	11	0	13	15	0	0	0	0	0	37	0	0	0	0	0	0	0	9	0	6	12	0	0	27	11	10	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV263	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Liliopsida	Loliinae	Lolium_perenne	GAYX01066205.4013.5810	1426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV266	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Liliopsida	Loliinae	Lolium_perenne	GAYX01066205.4013.5810	1387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV303	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Liliopsida	Loliinae	Lolium_perenne	GAYX01066205.4013.5810	1134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV338	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Liliopsida	Loliinae	Lolium_perenne	GAYX01066205.4013.5810	914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV396	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Liliopsida	Loliinae	Lolium_perenne	GAYX01066205.4013.5810	700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV458	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Liliopsida	Loliinae	Lolium_perenne	GAYX01066205.4013.5810	496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV627	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Liliopsida	Loliinae	Lolium_perenne	GAYX01066205.4013.5810	236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV50	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Liliopsida	Maranta	Maranta_bicolor	U42079.1.1716	0	0	852	9424	321	0	0	6300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1232	1064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6247	0	308	0	0	0	0	3027	0	0	0	0	0	0	0	175	0	0	0	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	3798	0	0	0	0
ASV174	Plant	na	na	Eukaryota	Archaeplastida	Chloroplastida	Phragmoplastophyta	Embryophyta	Liliopsida	Maranta	Maranta_bicolor	U42079.1.1716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	991	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1862	613	0	0	0	0	0	0	0	0	0	0	0	325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
